ToyId,Arrival_time,Duration
9664,2014 1 1 12 24,14
9665,2014 1 1 12 24,15
9666,2014 1 1 12 24,22
9667,2014 1 1 12 24,31
9668,2014 1 1 12 24,32
9669,2014 1 1 12 24,45
9670,2014 1 1 12 25,1
9671,2014 1 1 12 25,3
9672,2014 1 1 12 25,4
9673,2014 1 1 12 25,4
9674,2014 1 1 12 25,4
9675,2014 1 1 12 25,5
9676,2014 1 1 12 25,6
9677,2014 1 1 12 25,7
9678,2014 1 1 12 25,7
9679,2014 1 1 12 25,8
9680,2014 1 1 12 25,10
9681,2014 1 1 12 25,10
9682,2014 1 1 12 25,11
9683,2014 1 1 12 25,21
9684,2014 1 1 12 25,24
9685,2014 1 1 12 25,39
9686,2014 1 1 12 25,50
9687,2014 1 1 12 26,2
9688,2014 1 1 12 26,5
9689,2014 1 1 12 26,6
9690,2014 1 1 12 26,7
9691,2014 1 1 12 26,7
9692,2014 1 1 12 26,9
9693,2014 1 1 12 26,12
9694,2014 1 1 12 26,13
9695,2014 1 1 12 26,34
9696,2014 1 1 12 27,2
9697,2014 1 1 12 27,3
9698,2014 1 1 12 27,3
9699,2014 1 1 12 27,3
9700,2014 1 1 12 27,6
9701,2014 1 1 12 27,9
9702,2014 1 1 12 27,29
9703,2014 1 1 12 27,70
9704,2014 1 1 12 27,310
9705,2014 1 1 12 28,3
9706,2014 1 1 12 28,3
9707,2014 1 1 12 28,6
9708,2014 1 1 12 28,9
9709,2014 1 1 12 28,12
9710,2014 1 1 12 28,12
9711,2014 1 1 12 28,24
9712,2014 1 1 12 28,50
9713,2014 1 1 12 28,116
9714,2014 1 1 12 29,2
9715,2014 1 1 12 29,7
9716,2014 1 1 12 29,10
9717,2014 1 1 12 29,11
9718,2014 1 1 12 29,13
9719,2014 1 1 12 29,18
9720,2014 1 1 12 29,19
9721,2014 1 1 12 29,31
9722,2014 1 1 12 29,34
9723,2014 1 1 12 29,43
9724,2014 1 1 12 30,4
9725,2014 1 1 12 30,4
9726,2014 1 1 12 30,11
9727,2014 1 1 12 30,14
9728,2014 1 1 12 30,23
9729,2014 1 1 12 30,24
9730,2014 1 1 12 30,26
9731,2014 1 1 12 30,27
9732,2014 1 1 12 30,27
9733,2014 1 1 12 30,28
9734,2014 1 1 12 30,34
9735,2014 1 1 12 30,53
9736,2014 1 1 12 31,4
9737,2014 1 1 12 31,5
9738,2014 1 1 12 31,6
9739,2014 1 1 12 31,9
9740,2014 1 1 12 31,10
9741,2014 1 1 12 31,15
9742,2014 1 1 12 31,16
9743,2014 1 1 12 31,17
9744,2014 1 1 12 31,23
9745,2014 1 1 12 31,23
9746,2014 1 1 12 32,1
9747,2014 1 1 12 32,1
9748,2014 1 1 12 32,4
9749,2014 1 1 12 32,4
9750,2014 1 1 12 32,4
9751,2014 1 1 12 32,6
9752,2014 1 1 12 32,7
9753,2014 1 1 12 32,11
9754,2014 1 1 12 32,13
9755,2014 1 1 12 32,13
9756,2014 1 1 12 32,16
9757,2014 1 1 12 32,22
9758,2014 1 1 12 32,32
9759,2014 1 1 12 32,40
9760,2014 1 1 12 32,52
9761,2014 1 1 12 32,62
9762,2014 1 1 12 32,141
9763,2014 1 1 12 32,158
9764,2014 1 1 12 33,2
9765,2014 1 1 12 33,2
9766,2014 1 1 12 33,3
9767,2014 1 1 12 33,4
9768,2014 1 1 12 33,5
9769,2014 1 1 12 33,8
9770,2014 1 1 12 33,12
9771,2014 1 1 12 33,16
9772,2014 1 1 12 33,16
9773,2014 1 1 12 33,22
9774,2014 1 1 12 33,35
9775,2014 1 1 12 33,44
9776,2014 1 1 12 33,70
9777,2014 1 1 12 33,94
9778,2014 1 1 12 33,112
9779,2014 1 1 12 33,263
9780,2014 1 1 12 34,1
9781,2014 1 1 12 34,2
9782,2014 1 1 12 34,3
9783,2014 1 1 12 34,9
9784,2014 1 1 12 34,9
9785,2014 1 1 12 34,13
9786,2014 1 1 12 34,15
9787,2014 1 1 12 34,20
9788,2014 1 1 12 34,33
9789,2014 1 1 12 34,34
9790,2014 1 1 12 34,43
9791,2014 1 1 12 34,202
9792,2014 1 1 12 35,2
9793,2014 1 1 12 35,3
9794,2014 1 1 12 35,3
9795,2014 1 1 12 35,6
9796,2014 1 1 12 35,7
9797,2014 1 1 12 35,7
9798,2014 1 1 12 35,11
9799,2014 1 1 12 35,12
9800,2014 1 1 12 35,12
9801,2014 1 1 12 35,19
9802,2014 1 1 12 35,30
9803,2014 1 1 12 35,36
9804,2014 1 1 12 35,57
9805,2014 1 1 12 35,62
9806,2014 1 1 12 35,69
9807,2014 1 1 12 36,2
9808,2014 1 1 12 36,4
9809,2014 1 1 12 36,4
9810,2014 1 1 12 36,5
9811,2014 1 1 12 36,7
9812,2014 1 1 12 36,7
9813,2014 1 1 12 36,17
9814,2014 1 1 12 36,18
9815,2014 1 1 12 36,20
9816,2014 1 1 12 36,46
9817,2014 1 1 12 37,1
9818,2014 1 1 12 37,1
9819,2014 1 1 12 37,2
9820,2014 1 1 12 37,2
9821,2014 1 1 12 37,2
9822,2014 1 1 12 37,7
9823,2014 1 1 12 37,7
9824,2014 1 1 12 37,9
9825,2014 1 1 12 37,10
9826,2014 1 1 12 37,13
9827,2014 1 1 12 37,13
9828,2014 1 1 12 37,13
9829,2014 1 1 12 37,14
9830,2014 1 1 12 37,15
9831,2014 1 1 12 37,19
9832,2014 1 1 12 37,21
9833,2014 1 1 12 37,28
9834,2014 1 1 12 37,30
9835,2014 1 1 12 37,256
9836,2014 1 1 12 38,2
9837,2014 1 1 12 38,4
9838,2014 1 1 12 38,8
9839,2014 1 1 12 38,14
9840,2014 1 1 12 38,31
9841,2014 1 1 12 38,45
9842,2014 1 1 12 38,50
9843,2014 1 1 12 38,89
9844,2014 1 1 12 38,104
9845,2014 1 1 12 39,2
9846,2014 1 1 12 39,3
9847,2014 1 1 12 39,3
9848,2014 1 1 12 39,5
9849,2014 1 1 12 39,5
9850,2014 1 1 12 39,6
9851,2014 1 1 12 39,7
9852,2014 1 1 12 39,10
9853,2014 1 1 12 39,11
9854,2014 1 1 12 39,12
9855,2014 1 1 12 39,12
9856,2014 1 1 12 39,15
9857,2014 1 1 12 39,16
9858,2014 1 1 12 39,17
9859,2014 1 1 12 39,18
9860,2014 1 1 12 39,21
9861,2014 1 1 12 39,32
9862,2014 1 1 12 39,34
9863,2014 1 1 12 39,88
9864,2014 1 1 12 40,2
9865,2014 1 1 12 40,5
9866,2014 1 1 12 40,5
9867,2014 1 1 12 40,7
9868,2014 1 1 12 40,7
9869,2014 1 1 12 40,8
9870,2014 1 1 12 40,8
9871,2014 1 1 12 40,14
9872,2014 1 1 12 40,17
9873,2014 1 1 12 40,35
9874,2014 1 1 12 40,35
9875,2014 1 1 12 40,39
9876,2014 1 1 12 40,48
9877,2014 1 1 12 40,197
9878,2014 1 1 12 41,2
9879,2014 1 1 12 41,4
9880,2014 1 1 12 41,5
9881,2014 1 1 12 41,6
9882,2014 1 1 12 41,6
9883,2014 1 1 12 41,6
9884,2014 1 1 12 41,8
9885,2014 1 1 12 41,12
9886,2014 1 1 12 41,13
9887,2014 1 1 12 41,20
9888,2014 1 1 12 41,223
9889,2014 1 1 12 42,3
9890,2014 1 1 12 42,3
9891,2014 1 1 12 42,4
9892,2014 1 1 12 42,4
9893,2014 1 1 12 42,6
9894,2014 1 1 12 42,7
9895,2014 1 1 12 42,9
9896,2014 1 1 12 42,11
9897,2014 1 1 12 42,12
9898,2014 1 1 12 42,13
9899,2014 1 1 12 42,15
9900,2014 1 1 12 42,18
9901,2014 1 1 12 42,23
9902,2014 1 1 12 42,32
9903,2014 1 1 12 42,35
9904,2014 1 1 12 42,39
9905,2014 1 1 12 42,40
9906,2014 1 1 12 42,46
9907,2014 1 1 12 42,89
9908,2014 1 1 12 43,1
9909,2014 1 1 12 43,3
9910,2014 1 1 12 43,4
9911,2014 1 1 12 43,5
9912,2014 1 1 12 43,6
9913,2014 1 1 12 43,11
9914,2014 1 1 12 43,42
9915,2014 1 1 12 44,2
9916,2014 1 1 12 44,3
9917,2014 1 1 12 44,3
9918,2014 1 1 12 44,3
9919,2014 1 1 12 44,4
9920,2014 1 1 12 44,5
9921,2014 1 1 12 44,5
9922,2014 1 1 12 44,6
9923,2014 1 1 12 44,7
9924,2014 1 1 12 44,11
9925,2014 1 1 12 44,12
9926,2014 1 1 12 44,15
9927,2014 1 1 12 44,22
9928,2014 1 1 12 44,24
9929,2014 1 1 12 44,54
9930,2014 1 1 12 44,58
9931,2014 1 1 12 44,74
9932,2014 1 1 12 44,127
9933,2014 1 1 12 44,144
9934,2014 1 1 12 45,2
9935,2014 1 1 12 45,3
9936,2014 1 1 12 45,4
9937,2014 1 1 12 45,4
9938,2014 1 1 12 45,5
9939,2014 1 1 12 45,8
9940,2014 1 1 12 45,8
9941,2014 1 1 12 45,9
9942,2014 1 1 12 45,9
9943,2014 1 1 12 45,10
9944,2014 1 1 12 45,14
9945,2014 1 1 12 45,20
9946,2014 1 1 12 45,25
9947,2014 1 1 12 45,25
9948,2014 1 1 12 45,90
9949,2014 1 1 12 46,3
9950,2014 1 1 12 46,3
9951,2014 1 1 12 46,4
9952,2014 1 1 12 46,4
9953,2014 1 1 12 46,5
9954,2014 1 1 12 46,6
9955,2014 1 1 12 46,10
9956,2014 1 1 12 46,11
9957,2014 1 1 12 46,11
9958,2014 1 1 12 46,16
9959,2014 1 1 12 46,18
9960,2014 1 1 12 46,20
9961,2014 1 1 12 46,20
9962,2014 1 1 12 46,22
9963,2014 1 1 12 46,25
9964,2014 1 1 12 46,31
9965,2014 1 1 12 46,33
9966,2014 1 1 12 46,34
9967,2014 1 1 12 47,3
9968,2014 1 1 12 47,4
9969,2014 1 1 12 47,5
9970,2014 1 1 12 47,8
9971,2014 1 1 12 47,8
9972,2014 1 1 12 47,9
9973,2014 1 1 12 47,12
9974,2014 1 1 12 47,13
9975,2014 1 1 12 47,20
9976,2014 1 1 12 47,29
9977,2014 1 1 12 47,54
9978,2014 1 1 12 47,62
9979,2014 1 1 12 47,139
9980,2014 1 1 12 48,3
9981,2014 1 1 12 48,3
9982,2014 1 1 12 48,5
9983,2014 1 1 12 48,6
9984,2014 1 1 12 48,6
9985,2014 1 1 12 48,7
9986,2014 1 1 12 48,7
9987,2014 1 1 12 48,11
9988,2014 1 1 12 48,12
9989,2014 1 1 12 48,14
9990,2014 1 1 12 48,21
9991,2014 1 1 12 48,21
9992,2014 1 1 12 48,25
9993,2014 1 1 12 48,39
9994,2014 1 1 12 48,42
9995,2014 1 1 12 48,52
9996,2014 1 1 12 48,85
9997,2014 1 1 12 48,91
9998,2014 1 1 12 49,2
9999,2014 1 1 12 49,3
10000,2014 1 1 12 49,3
10001,2014 1 1 12 49,5
10002,2014 1 1 12 49,5
10003,2014 1 1 12 49,5
10004,2014 1 1 12 49,5
10005,2014 1 1 12 49,26
10006,2014 1 1 12 49,29
10007,2014 1 1 12 49,34
10008,2014 1 1 12 49,51
10009,2014 1 1 12 50,1
10010,2014 1 1 12 50,4
10011,2014 1 1 12 50,4
10012,2014 1 1 12 50,6
10013,2014 1 1 12 50,6
10014,2014 1 1 12 50,8
10015,2014 1 1 12 50,9
10016,2014 1 1 12 50,9
10017,2014 1 1 12 50,10
10018,2014 1 1 12 50,10
10019,2014 1 1 12 50,12
10020,2014 1 1 12 50,12
10021,2014 1 1 12 50,16
10022,2014 1 1 12 50,27
10023,2014 1 1 12 50,30
10024,2014 1 1 12 50,53
10025,2014 1 1 12 50,58
10026,2014 1 1 12 50,76
10027,2014 1 1 12 50,86
10028,2014 1 1 12 51,1
10029,2014 1 1 12 51,1
10030,2014 1 1 12 51,4
10031,2014 1 1 12 51,5
10032,2014 1 1 12 51,6
10033,2014 1 1 12 51,6
10034,2014 1 1 12 51,7
10035,2014 1 1 12 51,9
10036,2014 1 1 12 51,9
10037,2014 1 1 12 51,9
10038,2014 1 1 12 51,11
10039,2014 1 1 12 51,15
10040,2014 1 1 12 51,16
10041,2014 1 1 12 51,21
10042,2014 1 1 12 51,25
10043,2014 1 1 12 51,46
10044,2014 1 1 12 51,50
10045,2014 1 1 12 51,56
10046,2014 1 1 12 51,72
10047,2014 1 1 12 52,2
10048,2014 1 1 12 52,4
10049,2014 1 1 12 52,4
10050,2014 1 1 12 52,7
10051,2014 1 1 12 52,8
10052,2014 1 1 12 52,9
10053,2014 1 1 12 52,9
10054,2014 1 1 12 52,15
10055,2014 1 1 12 52,18
10056,2014 1 1 12 52,18
10057,2014 1 1 12 52,22
10058,2014 1 1 12 52,114
10059,2014 1 1 12 53,2
10060,2014 1 1 12 53,2
10061,2014 1 1 12 53,6
10062,2014 1 1 12 53,7
10063,2014 1 1 12 53,7
10064,2014 1 1 12 53,15
10065,2014 1 1 12 53,24
10066,2014 1 1 12 53,38
10067,2014 1 1 12 54,1
10068,2014 1 1 12 54,3
10069,2014 1 1 12 54,4
10070,2014 1 1 12 54,4
10071,2014 1 1 12 54,5
10072,2014 1 1 12 54,6
10073,2014 1 1 12 54,6
10074,2014 1 1 12 54,7
10075,2014 1 1 12 54,9
10076,2014 1 1 12 54,12
10077,2014 1 1 12 54,18
10078,2014 1 1 12 54,20
10079,2014 1 1 12 54,31
10080,2014 1 1 12 55,1
10081,2014 1 1 12 55,2
10082,2014 1 1 12 55,2
10083,2014 1 1 12 55,3
10084,2014 1 1 12 55,3
10085,2014 1 1 12 55,3
10086,2014 1 1 12 55,7
10087,2014 1 1 12 55,9
10088,2014 1 1 12 55,11
10089,2014 1 1 12 55,12
10090,2014 1 1 12 55,24
10091,2014 1 1 12 55,34
10092,2014 1 1 12 55,130
10093,2014 1 1 12 56,2
10094,2014 1 1 12 56,5
10095,2014 1 1 12 56,6
10096,2014 1 1 12 56,8
10097,2014 1 1 12 56,14
10098,2014 1 1 12 56,24
10099,2014 1 1 12 56,24
10100,2014 1 1 12 56,30
10101,2014 1 1 12 56,30
10102,2014 1 1 12 56,32
10103,2014 1 1 12 56,51
10104,2014 1 1 12 56,138
10105,2014 1 1 12 57,2
10106,2014 1 1 12 57,2
10107,2014 1 1 12 57,4
10108,2014 1 1 12 57,6
10109,2014 1 1 12 57,7
10110,2014 1 1 12 57,8
10111,2014 1 1 12 57,11
10112,2014 1 1 12 57,13
10113,2014 1 1 12 57,13
10114,2014 1 1 12 57,16
10115,2014 1 1 12 57,16
10116,2014 1 1 12 57,23
10117,2014 1 1 12 57,31
10118,2014 1 1 12 57,58
10119,2014 1 1 12 57,64
10120,2014 1 1 12 58,2
10121,2014 1 1 12 58,4
10122,2014 1 1 12 58,6
10123,2014 1 1 12 58,9
10124,2014 1 1 12 58,9
10125,2014 1 1 12 58,11
10126,2014 1 1 12 58,11
10127,2014 1 1 12 58,20
10128,2014 1 1 12 59,2
10129,2014 1 1 12 59,3
10130,2014 1 1 12 59,6
10131,2014 1 1 12 59,21
10132,2014 1 1 12 59,25
10133,2014 1 1 12 59,26
10134,2014 1 1 12 59,33
10135,2014 1 1 12 59,43
10136,2014 1 1 12 59,80
10137,2014 1 1 12 59,175
10138,2014 1 1 13 0,1
10139,2014 1 1 13 0,2
10140,2014 1 1 13 0,3
10141,2014 1 1 13 0,7
10142,2014 1 1 13 0,8
10143,2014 1 1 13 0,8
10144,2014 1 1 13 0,10
10145,2014 1 1 13 0,13
10146,2014 1 1 13 0,25
10147,2014 1 1 13 0,27
10148,2014 1 1 13 0,29
10149,2014 1 1 13 0,35
10150,2014 1 1 13 0,77
10151,2014 1 1 13 0,80
10152,2014 1 1 13 1,1
10153,2014 1 1 13 1,2
10154,2014 1 1 13 1,3
10155,2014 1 1 13 1,3
10156,2014 1 1 13 1,4
10157,2014 1 1 13 1,4
10158,2014 1 1 13 1,4
10159,2014 1 1 13 1,9
10160,2014 1 1 13 1,12
10161,2014 1 1 13 1,24
10162,2014 1 1 13 1,28
10163,2014 1 1 13 1,30
10164,2014 1 1 13 1,40
10165,2014 1 1 13 1,104
10166,2014 1 1 13 2,4
10167,2014 1 1 13 2,6
10168,2014 1 1 13 2,8
10169,2014 1 1 13 2,10
10170,2014 1 1 13 2,11
10171,2014 1 1 13 2,13
10172,2014 1 1 13 2,14
10173,2014 1 1 13 2,15
10174,2014 1 1 13 2,28
10175,2014 1 1 13 2,31
10176,2014 1 1 13 2,32
10177,2014 1 1 13 2,91
10178,2014 1 1 13 3,6
10179,2014 1 1 13 3,6
10180,2014 1 1 13 3,7
10181,2014 1 1 13 3,8
10182,2014 1 1 13 3,11
10183,2014 1 1 13 3,15
10184,2014 1 1 13 3,33
10185,2014 1 1 13 3,38
10186,2014 1 1 13 3,78
10187,2014 1 1 13 4,1
10188,2014 1 1 13 4,4
10189,2014 1 1 13 4,4
10190,2014 1 1 13 4,6
10191,2014 1 1 13 4,8
10192,2014 1 1 13 4,8
10193,2014 1 1 13 4,11
10194,2014 1 1 13 4,16
10195,2014 1 1 13 4,50
10196,2014 1 1 13 4,109
10197,2014 1 1 13 4,355
10198,2014 1 1 13 5,1
10199,2014 1 1 13 5,3
10200,2014 1 1 13 5,5
10201,2014 1 1 13 5,5
10202,2014 1 1 13 5,7
10203,2014 1 1 13 5,10
10204,2014 1 1 13 5,13
10205,2014 1 1 13 5,34
10206,2014 1 1 13 5,42
10207,2014 1 1 13 5,46
10208,2014 1 1 13 5,51
10209,2014 1 1 13 5,110
10210,2014 1 1 13 5,191
10211,2014 1 1 13 6,2
10212,2014 1 1 13 6,6
10213,2014 1 1 13 6,7
10214,2014 1 1 13 6,8
10215,2014 1 1 13 6,9
10216,2014 1 1 13 6,14
10217,2014 1 1 13 6,18
10218,2014 1 1 13 6,20
10219,2014 1 1 13 6,31
10220,2014 1 1 13 6,33
10221,2014 1 1 13 6,57
10222,2014 1 1 13 6,84
10223,2014 1 1 13 7,2
10224,2014 1 1 13 7,4
10225,2014 1 1 13 7,4
10226,2014 1 1 13 7,4
10227,2014 1 1 13 7,5
10228,2014 1 1 13 7,5
10229,2014 1 1 13 7,7
10230,2014 1 1 13 7,8
10231,2014 1 1 13 7,9
10232,2014 1 1 13 7,15
10233,2014 1 1 13 7,21
10234,2014 1 1 13 7,23
10235,2014 1 1 13 7,26
10236,2014 1 1 13 7,29
10237,2014 1 1 13 7,35
10238,2014 1 1 13 7,40
10239,2014 1 1 13 7,66
10240,2014 1 1 13 7,170
10241,2014 1 1 13 8,2
10242,2014 1 1 13 8,2
10243,2014 1 1 13 8,2
10244,2014 1 1 13 8,3
10245,2014 1 1 13 8,12
10246,2014 1 1 13 8,13
10247,2014 1 1 13 8,15
10248,2014 1 1 13 8,27
10249,2014 1 1 13 8,36
10250,2014 1 1 13 8,38
10251,2014 1 1 13 8,49
10252,2014 1 1 13 9,1
10253,2014 1 1 13 9,1
10254,2014 1 1 13 9,3
10255,2014 1 1 13 9,3
10256,2014 1 1 13 9,3
10257,2014 1 1 13 9,4
10258,2014 1 1 13 9,5
10259,2014 1 1 13 9,7
10260,2014 1 1 13 9,8
10261,2014 1 1 13 9,14
10262,2014 1 1 13 9,15
10263,2014 1 1 13 9,19
10264,2014 1 1 13 9,25
10265,2014 1 1 13 9,49
10266,2014 1 1 13 9,287
10267,2014 1 1 13 9,621
10268,2014 1 1 13 10,2
10269,2014 1 1 13 10,6
10270,2014 1 1 13 10,7
10271,2014 1 1 13 10,11
10272,2014 1 1 13 10,21
10273,2014 1 1 13 10,33
10274,2014 1 1 13 10,36
10275,2014 1 1 13 10,69
10276,2014 1 1 13 10,173
10277,2014 1 1 13 11,1
10278,2014 1 1 13 11,3
10279,2014 1 1 13 11,3
10280,2014 1 1 13 11,4
10281,2014 1 1 13 11,7
10282,2014 1 1 13 11,9
10283,2014 1 1 13 11,22
10284,2014 1 1 13 11,23
10285,2014 1 1 13 11,31
10286,2014 1 1 13 11,38
10287,2014 1 1 13 11,38
10288,2014 1 1 13 11,61
10289,2014 1 1 13 11,70
10290,2014 1 1 13 11,274
10291,2014 1 1 13 12,2
10292,2014 1 1 13 12,3
10293,2014 1 1 13 12,3
10294,2014 1 1 13 12,3
10295,2014 1 1 13 12,6
10296,2014 1 1 13 12,7
10297,2014 1 1 13 12,7
10298,2014 1 1 13 12,7
10299,2014 1 1 13 12,8
10300,2014 1 1 13 12,13
10301,2014 1 1 13 12,14
10302,2014 1 1 13 12,20
10303,2014 1 1 13 12,30
10304,2014 1 1 13 12,41
10305,2014 1 1 13 12,58
10306,2014 1 1 13 12,208
10307,2014 1 1 13 13,3
10308,2014 1 1 13 13,3
10309,2014 1 1 13 13,4
10310,2014 1 1 13 13,5
10311,2014 1 1 13 13,6
10312,2014 1 1 13 13,7
10313,2014 1 1 13 13,11
10314,2014 1 1 13 13,11
10315,2014 1 1 13 13,24
10316,2014 1 1 13 13,33
10317,2014 1 1 13 13,65
10318,2014 1 1 13 13,83
10319,2014 1 1 13 14,1
10320,2014 1 1 13 14,3
10321,2014 1 1 13 14,4
10322,2014 1 1 13 14,7
10323,2014 1 1 13 14,8
10324,2014 1 1 13 14,9
10325,2014 1 1 13 14,9
10326,2014 1 1 13 14,10
10327,2014 1 1 13 14,12
10328,2014 1 1 13 14,23
10329,2014 1 1 13 14,25
10330,2014 1 1 13 14,28
10331,2014 1 1 13 14,43
10332,2014 1 1 13 14,93
10333,2014 1 1 13 14,191
10334,2014 1 1 13 15,1
10335,2014 1 1 13 15,3
10336,2014 1 1 13 15,3
10337,2014 1 1 13 15,4
10338,2014 1 1 13 15,7
10339,2014 1 1 13 15,8
10340,2014 1 1 13 15,9
10341,2014 1 1 13 15,12
10342,2014 1 1 13 15,16
10343,2014 1 1 13 15,16
10344,2014 1 1 13 15,18
10345,2014 1 1 13 15,35
10346,2014 1 1 13 15,37
10347,2014 1 1 13 15,53
10348,2014 1 1 13 15,131
10349,2014 1 1 13 16,2
10350,2014 1 1 13 16,3
10351,2014 1 1 13 16,4
10352,2014 1 1 13 16,5
10353,2014 1 1 13 16,7
10354,2014 1 1 13 16,7
10355,2014 1 1 13 16,7
10356,2014 1 1 13 16,8
10357,2014 1 1 13 16,9
10358,2014 1 1 13 16,10
10359,2014 1 1 13 16,11
10360,2014 1 1 13 16,11
10361,2014 1 1 13 16,15
10362,2014 1 1 13 16,18
10363,2014 1 1 13 16,47
10364,2014 1 1 13 17,2
10365,2014 1 1 13 17,2
10366,2014 1 1 13 17,6
10367,2014 1 1 13 17,6
10368,2014 1 1 13 17,6
10369,2014 1 1 13 17,9
10370,2014 1 1 13 17,10
10371,2014 1 1 13 17,15
10372,2014 1 1 13 17,16
10373,2014 1 1 13 17,21
10374,2014 1 1 13 17,22
10375,2014 1 1 13 17,52
10376,2014 1 1 13 17,63
10377,2014 1 1 13 17,97
10378,2014 1 1 13 17,187
10379,2014 1 1 13 18,2
10380,2014 1 1 13 18,3
10381,2014 1 1 13 18,3
10382,2014 1 1 13 18,4
10383,2014 1 1 13 18,10
10384,2014 1 1 13 18,11
10385,2014 1 1 13 18,12
10386,2014 1 1 13 18,17
10387,2014 1 1 13 18,58
10388,2014 1 1 13 19,1
10389,2014 1 1 13 19,3
10390,2014 1 1 13 19,4
10391,2014 1 1 13 19,4
10392,2014 1 1 13 19,9
10393,2014 1 1 13 19,11
10394,2014 1 1 13 19,11
10395,2014 1 1 13 19,11
10396,2014 1 1 13 19,11
10397,2014 1 1 13 19,28
10398,2014 1 1 13 19,115
10399,2014 1 1 13 19,509
10400,2014 1 1 13 20,1
10401,2014 1 1 13 20,5
10402,2014 1 1 13 20,6
10403,2014 1 1 13 20,7
10404,2014 1 1 13 20,8
10405,2014 1 1 13 20,15
10406,2014 1 1 13 20,20
10407,2014 1 1 13 20,21
10408,2014 1 1 13 20,37
10409,2014 1 1 13 20,53
10410,2014 1 1 13 20,69
10411,2014 1 1 13 20,99
10412,2014 1 1 13 21,2
10413,2014 1 1 13 21,4
10414,2014 1 1 13 21,5
10415,2014 1 1 13 21,5
10416,2014 1 1 13 21,6
10417,2014 1 1 13 21,8
10418,2014 1 1 13 21,10
10419,2014 1 1 13 21,13
10420,2014 1 1 13 21,14
10421,2014 1 1 13 21,15
10422,2014 1 1 13 21,21
10423,2014 1 1 13 21,44
10424,2014 1 1 13 21,64
10425,2014 1 1 13 21,78
10426,2014 1 1 13 22,5
10427,2014 1 1 13 22,6
10428,2014 1 1 13 22,9
10429,2014 1 1 13 22,13
10430,2014 1 1 13 22,20
10431,2014 1 1 13 22,43
10432,2014 1 1 13 22,84
10433,2014 1 1 13 22,110
10434,2014 1 1 13 23,1
10435,2014 1 1 13 23,3
10436,2014 1 1 13 23,4
10437,2014 1 1 13 23,4
10438,2014 1 1 13 23,8
10439,2014 1 1 13 23,8
10440,2014 1 1 13 23,10
10441,2014 1 1 13 23,11
10442,2014 1 1 13 23,17
10443,2014 1 1 13 23,18
10444,2014 1 1 13 23,23
10445,2014 1 1 13 23,58
10446,2014 1 1 13 23,63
10447,2014 1 1 13 23,95
10448,2014 1 1 13 24,1
10449,2014 1 1 13 24,2
10450,2014 1 1 13 24,6
10451,2014 1 1 13 24,9
10452,2014 1 1 13 24,10
10453,2014 1 1 13 24,11
10454,2014 1 1 13 24,11
10455,2014 1 1 13 24,14
10456,2014 1 1 13 24,20
10457,2014 1 1 13 24,31
10458,2014 1 1 13 24,32
10459,2014 1 1 13 24,33
10460,2014 1 1 13 24,119
10461,2014 1 1 13 25,1
10462,2014 1 1 13 25,3
10463,2014 1 1 13 25,4
10464,2014 1 1 13 25,8
10465,2014 1 1 13 25,13
10466,2014 1 1 13 25,14
10467,2014 1 1 13 25,19
10468,2014 1 1 13 25,21
10469,2014 1 1 13 25,23
10470,2014 1 1 13 25,29
10471,2014 1 1 13 25,33
10472,2014 1 1 13 25,35
10473,2014 1 1 13 25,42
10474,2014 1 1 13 25,43
10475,2014 1 1 13 25,52
10476,2014 1 1 13 25,56
10477,2014 1 1 13 25,201
10478,2014 1 1 13 26,1
10479,2014 1 1 13 26,1
10480,2014 1 1 13 26,2
10481,2014 1 1 13 26,3
10482,2014 1 1 13 26,5
10483,2014 1 1 13 26,5
10484,2014 1 1 13 26,7
10485,2014 1 1 13 26,7
10486,2014 1 1 13 26,9
10487,2014 1 1 13 26,10
10488,2014 1 1 13 26,13
10489,2014 1 1 13 26,14
10490,2014 1 1 13 26,24
10491,2014 1 1 13 26,26
10492,2014 1 1 13 26,30
10493,2014 1 1 13 26,32
10494,2014 1 1 13 26,42
10495,2014 1 1 13 26,46
10496,2014 1 1 13 26,91
10497,2014 1 1 13 27,2
10498,2014 1 1 13 27,3
10499,2014 1 1 13 27,3
10500,2014 1 1 13 27,10
10501,2014 1 1 13 27,13
10502,2014 1 1 13 27,16
10503,2014 1 1 13 27,16
10504,2014 1 1 13 27,17
10505,2014 1 1 13 27,29
10506,2014 1 1 13 27,36
10507,2014 1 1 13 27,38
10508,2014 1 1 13 27,39
10509,2014 1 1 13 28,5
10510,2014 1 1 13 28,6
10511,2014 1 1 13 28,7
10512,2014 1 1 13 28,9
10513,2014 1 1 13 28,10
10514,2014 1 1 13 28,18
10515,2014 1 1 13 28,22
10516,2014 1 1 13 28,31
10517,2014 1 1 13 28,36
10518,2014 1 1 13 28,44
10519,2014 1 1 13 29,4
10520,2014 1 1 13 29,8
10521,2014 1 1 13 29,15
10522,2014 1 1 13 29,15
10523,2014 1 1 13 29,20
10524,2014 1 1 13 29,29
10525,2014 1 1 13 29,73
10526,2014 1 1 13 29,132
10527,2014 1 1 13 30,1
10528,2014 1 1 13 30,5
10529,2014 1 1 13 30,7
10530,2014 1 1 13 30,8
10531,2014 1 1 13 30,9
10532,2014 1 1 13 30,9
10533,2014 1 1 13 30,10
10534,2014 1 1 13 30,14
10535,2014 1 1 13 30,30
10536,2014 1 1 13 31,5
10537,2014 1 1 13 31,5
